gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges
-1.0095586736769342,-0.43991649313097614,-0.6540119291623984,-1.2774445836787656,-3.054010391622917,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,-1.3213496211870024
0.990531829475428,-0.43991649313097614,-0.6540119291623984,0.35136996512244845,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,0.3712710329765761,-1.3213496211870024
-1.0095586736769342,-0.43991649313097614,1.5290240978948397,0.7992939660427822,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,-1.5207546382825785
-1.0095586736769342,-0.43991649313097614,-0.6540119291623984,-1.2774445836787656,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,0.3712710329765761,0.37359302412539525
0.990531829475428,-0.43991649313097614,-0.6540119291623984,1.4100994218432374,0.3274383095561751,-0.8541761503778148,1.1291017673503092,-0.8282068960390321,-0.4572612137728389
-1.0095586736769342,2.273158691738958,-0.6540119291623984,1.4508197855632678,0.3274383095561751,1.17071870896616,1.1291017673503092,-0.8282068960390321,0.8388713973484064
-1.0095586736769342,-0.43991649313097614,1.5290240978948397,-0.38159658183809786,0.3274383095561751,1.17071870896616,1.1291017673503092,-0.8282068960390321,0.40682719364132464
0.990531829475428,-0.43991649313097614,1.5290240978948397,1.6137012404433893,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,0.2406563460616778
0.990531829475428,-0.43991649313097614,-0.6540119291623984,1.5322605130033284,0.3274383095561751,1.17071870896616,1.1291017673503092,-0.8282068960390321,1.3041497705714176
0.990531829475428,-0.43991649313097614,-0.6540119291623984,-1.2774445836787656,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,0.3712710329765761,-1.5207546382825785
0.990531829475428,-0.43991649313097614,-0.6540119291623984,-1.2774445836787656,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,-1.4875204687666492
0.990531829475428,-0.43991649313097614,1.5290240978948397,0.06632741908223598,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,1.5707489619921842,0.6394663802528302
0.990531829475428,2.273158691738958,1.5290240978948397,-0.1779947632379461,0.3274383095561751,1.17071870896616,1.1291017673503092,0.3712710329765761,-0.4572612137728389
-1.0095586736769342,2.273158691738958,-0.6540119291623984,-0.5851984004382496,0.3274383095561751,1.17071870896616,1.1291017673503092,-0.8282068960390321,0.6727005497687596
-1.0095586736769342,-0.43991649313097614,-0.6540119291623984,-0.7073594915983407,0.3274383095561751,-0.8541761503778148,1.1291017673503092,-0.8282068960390321,-1.4875204687666492
-1.0095586736769342,2.273158691738958,-0.6540119291623984,-0.8702409464784621,0.3274383095561751,1.17071870896616,1.1291017673503092,1.5707489619921842,1.0050422449280532
0.990531829475428,-0.43991649313097614,-0.6540119291623984,-0.8702409464784621,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,0.3712710329765761,-0.3575587052250508
0.990531829475428,-0.43991649313097614,1.5290240978948397,-1.2774445836787656,0.3274383095561751,1.17071870896616,1.1291017673503092,1.5707489619921842,0.17418800702981907
-1.0095586736769342,-0.43991649313097614,1.5290240978948397,0.18848851024232702,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,0.805637227832477
0.990531829475428,-0.43991649313097614,1.5290240978948397,-0.4223169455581282,0.3274383095561751,-0.8541761503778148,1.1291017673503092,-0.8282068960390321,0.805637227832477
-1.0095586736769342,-0.43991649313097614,-0.6540119291623984,-1.2774445836787656,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,0.17418800702981907
-1.0095586736769342,-0.43991649313097614,1.5290240978948397,-1.2774445836787656,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,0.3712710329765761,-1.5207546382825785
0.990531829475428,-0.43991649313097614,1.5290240978948397,0.5549717837226001,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,0.5065297021891128
-1.0095586736769342,-0.43991649313097614,-0.6540119291623984,0.758573602322752,0.3274383095561751,1.17071870896616,-0.8856597597457708,1.5707489619921842,1.4038522791192056
-1.0095586736769342,-0.43991649313097614,-0.6540119291623984,0.35136996512244845,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,1.3041497705714176
-1.0095586736769342,-0.43991649313097614,-0.6540119291623984,-1.1145631287986442,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,0.10771966799796033
-1.0095586736769342,-0.43991649313097614,-0.6540119291623984,0.5142514200025698,0.3274383095561751,1.17071870896616,1.1291017673503092,-0.8282068960390321,0.805637227832477
0.990531829475428,-0.43991649313097614,1.5290240978948397,-0.13727439951791576,0.3274383095561751,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,-0.15815368812947458
-1.0095586736769342,2.273158691738958,-0.6540119291623984,-0.7073594915983407,0.3274383095561751,1.17071870896616,-0.8856597597457708,1.5707489619921842,0.9053397363802651
0.990531829475428,-0.43991649313097614,-0.6540119291623984,1.6137012404433893,-3.054010391622917,-0.8541761503778148,-0.8856597597457708,-0.8282068960390321,-0.025217010065757134
